time,vehicle_id,origin,destination,lane,block,arrival_time,stuck_time,active,light,type
475,7,15,10,4,9,430,0,False,none,AV
475,9,19,17,0,8,435,0,False,none,HDV
475,0,11,12,0,4,455,0,False,none,HDV
475,12,12,13,0,4,455,0,False,none,HDV
480,8,8,6,4,0,480,0,False,none,AV
480,8,8,6,4,0,480,0,False,none,AV
480,10,11,4,0,49,235,0,False,none,HDV
480,20,3,4,4,38,290,0,False,none,AV
480,5,2,6,4,32,320,0,False,none,AV
480,1,6,5,0,25,355,0,False,none,HDV
480,15,4,3,0,23,365,0,False,none,HDV
480,6,6,5,0,22,370,0,False,none,HDV
480,17,20,18,4,21,375,0,False,none,AV
480,11,12,3,0,19,385,0,False,none,HDV
480,3,8,7,0,13,415,0,False,none,HDV
480,16,13,12,0,12,420,0,False,none,HDV
480,18,21,22,0,11,425,0,False,none,HDV
480,7,15,10,4,10,430,0,False,none,AV
480,9,19,17,0,9,435,0,False,none,HDV
480,0,11,12,0,5,455,0,False,none,HDV
480,12,12,13,0,5,455,0,False,none,HDV
485,10,11,4,0,50,235,0,False,none,HDV
485,20,3,4,4,39,290,0,False,red,AV
485,5,2,6,4,33,320,0,False,none,AV
485,1,6,5,0,26,355,0,False,none,HDV
485,15,4,3,0,24,365,0,False,none,HDV
485,6,6,5,0,23,370,0,False,none,HDV
485,17,20,18,4,22,375,0,False,none,AV
485,11,12,3,0,20,385,0,False,none,HDV
485,3,8,7,0,14,415,0,False,none,HDV
485,16,13,12,0,13,420,0,False,none,HDV
485,18,21,22,0,12,425,0,False,none,HDV
485,7,15,10,4,11,430,0,False,none,AV
485,9,19,17,0,10,435,0,False,none,HDV
485,0,11,12,0,6,455,0,False,none,HDV
485,12,12,13,0,6,455,0,False,none,HDV
485,8,8,6,4,1,480,0,False,none,AV
490,10,11,4,0,51,235,0,False,none,HDV
490,20,4,5,4,0,490,0,False,none,AV
490,20,4,5,4,0,490,0,False,none,AV
490,5,2,6,4,34,320,0,False,none,AV
490,1,6,5,0,27,355,0,False,none,HDV
490,15,4,3,0,25,365,0,False,none,HDV
490,6,6,5,0,24,370,0,False,none,HDV
490,17,20,18,4,23,375,0,False,none,AV
490,11,12,3,0,21,385,0,False,none,HDV
490,3,8,7,0,15,415,0,False,none,HDV
490,16,13,12,0,14,420,0,False,none,HDV
490,18,21,22,0,13,425,0,False,none,HDV
490,7,15,10,4,12,430,0,False,none,AV
490,9,19,17,0,11,435,0,False,none,HDV
490,0,11,12,0,7,455,0,False,none,HDV
490,12,12,13,0,7,455,0,False,none,HDV
490,8,8,6,4,2,480,0,False,none,AV
495,10,11,4,0,52,235,0,False,none,HDV
495,5,2,6,4,35,320,0,False,none,AV
495,1,6,5,0,28,355,0,False,none,HDV
495,15,4,3,0,26,365,0,False,none,HDV
495,6,6,5,0,25,370,0,False,none,HDV
495,17,20,18,4,24,375,0,False,none,AV
495,11,12,3,0,22,385,0,False,none,HDV
495,3,8,7,0,16,415,0,False,none,HDV
495,16,13,12,0,15,420,0,False,none,HDV
495,18,21,22,0,14,425,0,False,none,HDV
495,7,15,10,4,13,430,0,False,none,AV
495,9,19,17,0,12,435,0,False,none,HDV
495,12,12,13,0,8,455,0,False,none,HDV
495,0,11,12,0,8,455,0,False,none,HDV
495,8,8,6,4,3,480,0,False,none,AV
495,20,4,5,4,1,490,0,False,none,AV
500,10,11,4,0,53,235,0,False,none,HDV
500,5,2,6,4,36,320,0,False,none,AV
500,1,6,5,0,29,355,0,False,none,HDV
500,15,4,3,0,27,365,0,False,none,HDV
500,6,6,5,0,26,370,0,False,none,HDV
500,17,20,18,4,25,375,0,False,none,AV
500,11,12,3,0,23,385,0,False,none,HDV
500,3,8,7,0,17,415,0,False,none,HDV
500,16,13,12,0,16,420,0,False,none,HDV
500,18,21,22,0,15,425,0,False,none,HDV
500,7,15,10,4,14,430,0,False,none,AV
500,9,19,17,0,13,435,0,False,none,HDV
500,12,12,13,0,9,455,0,False,none,HDV
500,0,11,12,0,9,455,0,False,none,HDV
500,8,8,6,4,4,480,0,False,none,AV
500,20,4,5,4,2,490,0,False,none,AV
505,10,11,4,0,54,235,0,False,none,HDV
505,5,2,6,4,37,320,0,False,none,AV
505,1,6,5,0,30,355,0,False,none,HDV
505,15,4,3,0,28,365,0,False,none,HDV
505,6,6,5,0,27,370,0,False,none,HDV
505,17,20,18,4,26,375,0,False,none,AV
505,11,12,3,0,24,385,0,False,none,HDV
505,3,8,7,0,18,415,0,False,none,HDV
505,16,13,12,0,17,420,0,False,none,HDV
505,18,21,22,0,16,425,0,False,none,HDV
505,7,15,10,4,15,430,0,False,none,AV
505,9,19,17,0,14,435,0,False,none,HDV
505,12,12,13,0,10,455,0,False,none,HDV
505,0,11,12,0,10,455,0,False,none,HDV
505,8,8,6,4,5,480,0,False,none,AV
505,20,4,5,4,3,490,0,False,none,AV
510,10,11,4,0,55,235,0,False,none,HDV
510,5,2,6,4,38,320,0,False,none,AV
510,1,6,5,0,31,355,0,False,none,HDV
510,15,4,3,0,29,365,0,False,none,HDV
510,6,6,5,0,28,370,0,False,none,HDV
510,17,20,18,4,27,375,0,False,none,AV
510,11,12,3,0,25,385,0,False,none,HDV
510,3,8,7,0,19,415,0,False,none,HDV
510,16,13,12,0,18,420,0,False,none,HDV
510,18,21,22,0,17,425,0,False,none,HDV
510,7,15,10,4,16,430,0,False,none,AV
510,9,19,17,0,15,435,0,False,none,HDV
510,12,12,13,0,11,455,0,False,none,HDV
510,0,11,12,0,11,455,0,False,none,HDV
510,8,8,6,4,6,480,0,False,none,AV
510,20,4,5,4,4,490,0,False,none,AV
515,10,11,4,0,56,235,0,False,none,HDV
515,5,2,6,4,39,320,0,False,none,AV
515,1,6,5,0,32,355,0,False,none,HDV
515,15,4,3,0,30,365,0,False,none,HDV
515,6,6,5,0,29,370,0,False,none,HDV
515,17,20,18,4,28,375,0,False,none,AV
515,11,12,3,0,26,385,0,False,none,HDV
515,3,8,7,0,20,415,0,False,none,HDV
515,16,13,12,0,19,420,0,False,none,HDV
515,18,21,22,0,18,425,0,False,none,HDV
515,7,15,10,4,17,430,0,False,none,AV
515,9,19,17,0,16,435,0,False,none,HDV
515,12,12,13,0,12,455,0,False,none,HDV
515,0,11,12,0,12,455,0,False,none,HDV
515,8,8,6,4,7,480,0,False,none,AV
515,20,4,5,4,5,490,0,False,none,AV
520,10,11,4,0,57,235,0,False,none,HDV
520,5,2,6,4,40,320,0,False,none,AV
520,1,6,5,0,33,355,0,False,none,HDV
520,15,4,3,0,31,365,0,False,none,HDV
520,6,6,5,0,30,370,0,False,none,HDV
520,17,20,18,4,29,375,0,False,none,AV
520,11,12,3,0,27,385,0,False,none,HDV
520,3,8,7,0,21,415,0,False,none,HDV
520,16,13,12,0,20,420,0,False,none,HDV
520,18,21,22,0,19,425,0,False,red,HDV
520,7,15,10,4,18,430,0,False,none,AV
520,9,19,17,0,17,435,0,False,none,HDV
520,12,12,13,0,13,455,0,False,none,HDV
520,0,11,12,0,13,455,0,False,none,HDV
520,8,8,6,4,8,480,0,False,none,AV
520,20,4,5,4,6,490,0,False,none,AV
525,10,11,4,0,58,235,0,False,none,HDV
525,5,2,6,4,41,320,0,False,none,AV
525,1,6,5,0,34,355,0,False,none,HDV
525,15,4,3,0,32,365,0,False,none,HDV
525,6,6,5,0,31,370,0,False,none,HDV
525,17,20,18,4,30,375,0,False,none,AV
525,11,12,3,0,28,385,0,False,none,HDV
525,3,8,7,0,22,415,0,False,none,HDV
525,16,13,12,0,21,420,0,False,none,HDV
525,18,22,15,0,0,525,0,False,none,HDV
525,18,22,15,0,0,525,0,False,none,HDV
525,7,15,10,4,19,430,0,False,none,AV
525,9,19,17,0,18,435,0,False,none,HDV
525,12,12,13,0,14,455,0,False,none,HDV
525,0,11,12,0,14,455,0,False,none,HDV
525,8,8,6,4,9,480,0,False,none,AV
525,20,4,5,4,7,490,0,False,none,AV
530,10,11,4,0,59,235,0,False,green,HDV
530,5,2,6,4,42,320,0,False,none,AV
530,1,6,5,0,35,355,0,False,none,HDV
530,15,4,3,0,33,365,0,False,none,HDV
530,6,6,5,0,32,370,0,False,none,HDV
530,17,20,18,4,31,375,0,False,none,AV
530,11,12,3,0,29,385,0,False,none,HDV
530,3,8,7,0,23,415,0,False,none,HDV
530,16,13,12,0,22,420,0,False,none,HDV
530,7,15,10,4,20,430,0,False,none,AV
530,9,19,17,0,19,435,0,False,red,HDV
530,12,12,13,0,15,455,0,False,none,HDV
530,0,11,12,0,15,455,0,False,none,HDV
530,8,8,6,4,10,480,0,False,none,AV
530,20,4,5,4,8,490,0,False,none,AV
530,18,22,15,0,1,525,0,False,none,HDV
535,10,4,3,0,0,535,0,False,none,HDV
535,10,4,3,0,0,535,0,False,none,HDV
535,5,2,6,4,43,320,0,False,none,AV
535,1,6,5,0,36,355,0,False,none,HDV
535,15,4,3,0,34,365,0,False,none,HDV
535,6,6,5,0,33,370,0,False,none,HDV
535,17,20,18,4,32,375,0,False,none,AV
535,11,12,3,0,30,385,0,False,none,HDV
535,3,8,7,0,24,415,0,False,none,HDV
535,16,13,12,0,23,420,0,False,none,HDV
535,7,15,10,4,21,430,0,False,none,AV
535,9,17,16,0,0,535,0,False,none,HDV
535,9,17,16,0,0,535,0,False,none,HDV
535,12,12,13,0,16,455,0,False,none,HDV
535,0,11,12,0,16,455,0,False,none,HDV
535,8,8,6,4,11,480,0,False,none,AV
535,20,4,5,4,9,490,0,False,none,AV
535,18,22,15,0,2,525,0,False,none,HDV
540,5,2,6,4,44,320,0,False,none,AV
540,1,6,5,0,37,355,0,False,none,HDV
540,15,4,3,0,35,365,0,False,none,HDV
540,6,6,5,0,34,370,0,False,none,HDV
540,17,20,18,4,33,375,0,False,none,AV
540,11,12,3,0,31,385,0,False,none,HDV
540,3,8,7,0,25,415,0,False,none,HDV
540,16,13,12,0,24,420,0,False,none,HDV
540,7,15,10,4,22,430,0,False,none,AV
540,12,12,13,0,17,455,0,False,none,HDV
540,0,11,12,0,17,455,0,False,none,HDV
540,8,8,6,4,12,480,0,False,none,AV
540,20,4,5,4,10,490,0,False,none,AV
540,18,22,15,0,3,525,0,False,none,HDV
540,10,4,3,0,1,535,0,False,none,HDV
540,9,17,16,0,1,535,0,False,none,HDV
545,5,2,6,4,45,320,0,False,none,AV
545,1,6,5,0,38,355,0,False,none,HDV
545,15,4,3,0,36,365,0,False,none,HDV
545,6,6,5,0,35,370,0,False,none,HDV
545,17,20,18,4,34,375,0,False,none,AV
545,11,12,3,0,32,385,0,False,none,HDV
545,3,8,7,0,26,415,0,False,none,HDV
545,16,13,12,0,25,420,0,False,none,HDV
545,7,15,10,4,23,430,0,False,none,AV
545,12,12,13,0,18,455,0,False,none,HDV
545,0,11,12,0,18,455,0,False,none,HDV
545,8,8,6,4,13,480,0,False,none,AV
545,20,4,5,4,11,490,0,False,none,AV
545,18,22,15,0,4,525,0,False,none,HDV
545,10,4,3,0,2,535,0,False,none,HDV
545,9,17,16,0,2,535,0,False,none,HDV
550,5,2,6,4,46,320,0,False,none,AV
550,1,6,5,0,39,355,0,False,red,HDV
550,15,4,3,0,37,365,0,False,none,HDV
550,6,6,5,0,36,370,0,False,none,HDV
550,17,20,18,4,35,375,0,False,none,AV
550,11,12,3,0,33,385,0,False,none,HDV
550,3,8,7,0,27,415,0,False,none,HDV
550,16,13,12,0,26,420,0,False,none,HDV
550,7,15,10,4,24,430,0,False,none,AV
550,12,12,13,0,19,455,0,False,none,HDV
550,0,11,12,0,19,455,0,False,none,HDV
550,8,8,6,4,14,480,0,False,none,AV
550,20,4,5,4,12,490,0,False,none,AV
550,18,22,15,0,5,525,0,False,none,HDV
550,10,4,3,0,3,535,0,False,none,HDV
550,9,17,16,0,3,535,0,False,none,HDV
555,5,2,6,4,47,320,0,False,none,AV
555,1,5,4,0,0,555,0,False,none,HDV
555,1,5,4,0,0,555,0,False,none,HDV
555,15,4,3,0,38,365,0,False,none,HDV
555,6,6,5,0,37,370,0,False,none,HDV
555,17,20,18,4,36,375,0,False,none,AV
555,11,12,3,0,34,385,0,False,none,HDV
555,3,8,7,0,28,415,0,False,none,HDV
555,16,13,12,0,27,420,0,False,none,HDV
555,7,15,10,4,25,430,0,False,none,AV
555,12,12,13,0,20,455,0,False,none,HDV
555,0,11,12,0,20,455,0,False,none,HDV
555,8,8,6,4,15,480,0,False,none,AV
555,20,4,5,4,13,490,0,False,none,AV
555,18,22,15,0,6,525,0,False,none,HDV
555,10,4,3,0,4,535,0,False,none,HDV
555,9,17,16,0,4,535,0,False,none,HDV
560,5,2,6,4,48,320,0,False,none,AV
560,15,4,3,0,39,365,0,False,green,HDV
560,6,6,5,0,38,370,0,False,none,HDV
560,17,20,18,4,37,375,0,False,none,AV
560,11,12,3,0,35,385,0,False,none,HDV
560,3,8,7,0,29,415,0,False,red,HDV
560,16,13,12,0,28,420,0,False,none,HDV
560,7,15,10,4,26,430,0,False,none,AV
560,0,11,12,0,21,455,0,False,none,HDV
560,12,12,13,0,21,455,0,False,none,HDV
560,8,8,6,4,16,480,0,False,none,AV
560,20,4,5,4,14,490,0,False,none,AV
560,18,22,15,0,7,525,0,False,none,HDV
560,10,4,3,0,5,535,0,False,none,HDV
560,9,17,16,0,5,535,0,False,none,HDV
560,1,5,4,0,1,555,0,False,none,HDV
565,5,2,6,4,49,320,0,False,red,AV
565,6,6,5,0,39,370,0,False,red,HDV
565,17,20,18,4,38,375,0,False,none,AV
565,11,12,3,0,36,385,0,False,none,HDV
565,16,13,12,0,29,420,0,False,green,HDV
565,7,15,10,4,27,430,0,False,none,AV
565,0,11,12,0,22,455,0,False,none,HDV
565,12,12,13,0,22,455,0,False,none,HDV
565,8,8,6,4,17,480,0,False,none,AV
565,20,4,5,4,15,490,0,False,none,AV
565,18,22,15,0,8,525,0,False,none,HDV
565,10,4,3,0,6,535,0,False,none,HDV
565,9,17,16,0,6,535,0,False,none,HDV
565,1,5,4,0,2,555,0,False,none,HDV
570,5,6,8,4,0,570,0,False,none,AV
570,5,6,8,4,0,570,0,False,none,AV
570,6,5,4,0,0,570,0,False,none,HDV
570,6,5,4,0,0,570,0,False,none,HDV
570,17,20,18,4,39,375,0,False,red,AV
570,11,12,3,0,37,385,0,False,none,HDV
570,16,12,3,0,0,570,0,False,none,HDV
570,16,12,3,0,0,570,0,False,none,HDV
570,7,15,10,4,28,430,0,False,none,AV
570,0,11,12,0,23,455,0,False,none,HDV
570,12,12,13,0,23,455,0,False,none,HDV
570,8,8,6,4,18,480,0,False,none,AV
570,20,4,5,4,16,490,0,False,none,AV
570,18,22,15,0,9,525,0,False,none,HDV
570,10,4,3,0,7,535,0,False,none,HDV
570,9,17,16,0,7,535,0,False,none,HDV
570,1,5,4,0,3,555,0,False,none,HDV
575,17,18,7,4,0,575,0,False,none,AV
575,17,18,7,4,0,575,0,False,none,AV
575,11,12,3,0,38,385,0,False,none,HDV
575,7,15,10,4,29,430,0,False,none,AV
575,0,11,12,0,24,455,0,False,none,HDV
575,12,12,13,0,24,455,0,False,none,HDV
575,8,8,6,4,19,480,0,False,red,AV
575,20,4,5,4,17,490,0,False,none,AV
575,18,22,15,0,10,525,0,False,none,HDV
575,9,17,16,0,8,535,0,False,none,HDV
575,10,4,3,0,8,535,0,False,none,HDV
575,1,5,4,0,4,555,0,False,none,HDV
575,6,5,4,0,1,570,0,False,none,HDV
575,16,12,3,0,1,570,0,False,none,HDV
575,5,6,8,4,1,570,0,False,none,AV
580,11,12,3,0,39,385,0,False,green,HDV
580,7,15,10,4,30,430,0,False,none,AV
580,0,11,12,0,25,455,0,False,none,HDV
580,12,12,13,0,25,455,0,False,none,HDV
580,8,6,5,4,0,580,0,False,none,AV
580,8,6,5,4,0,580,0,False,none,AV
580,20,4,5,4,18,490,0,False,none,AV
580,18,22,15,0,11,525,0,False,none,HDV
580,9,17,16,0,9,535,0,False,none,HDV
580,10,4,3,0,9,535,0,False,none,HDV
580,1,5,4,0,5,555,0,False,none,HDV
580,16,12,3,0,2,570,0,False,none,HDV
580,6,5,4,0,2,570,0,False,none,HDV
580,5,6,8,4,2,570,0,False,none,AV
580,17,18,7,4,1,575,0,False,none,AV
585,7,15,10,4,31,430,0,False,none,AV
585,0,11,12,0,26,455,0,False,none,HDV
585,12,12,13,0,26,455,0,False,none,HDV
585,20,4,5,4,19,490,0,False,red,AV
585,18,22,15,0,12,525,0,False,none,HDV
585,9,17,16,0,10,535,0,False,none,HDV
585,10,4,3,0,10,535,0,False,none,HDV
585,1,5,4,0,6,555,0,False,none,HDV
585,5,6,8,4,3,570,0,False,none,AV
585,16,12,3,0,3,570,0,False,none,HDV
585,6,5,4,0,3,570,0,False,none,HDV
585,17,18,7,4,2,575,0,False,none,AV
585,8,6,5,4,1,580,0,False,none,AV
590,7,15,10,4,32,430,0,False,none,AV
590,0,11,12,0,27,455,0,False,none,HDV
590,12,12,13,0,27,455,0,False,none,HDV
590,20,5,6,4,0,590,0,False,none,AV
590,20,5,6,4,0,590,0,False,none,AV
590,18,22,15,0,13,525,0,False,none,HDV
590,9,17,16,0,11,535,0,False,none,HDV
590,10,4,3,0,11,535,0,False,none,HDV
590,1,5,4,0,7,555,0,False,none,HDV
590,5,6,8,4,4,570,0,False,none,AV
590,16,12,3,0,4,570,0,False,none,HDV
590,6,5,4,0,4,570,0,False,none,HDV
590,17,18,7,4,3,575,0,False,none,AV
590,8,6,5,4,2,580,0,False,none,AV
595,7,15,10,4,33,430,0,False,none,AV
595,0,11,12,0,28,455,0,False,none,HDV
595,12,12,13,0,28,455,0,False,none,HDV
595,18,22,15,0,14,525,0,False,none,HDV
595,10,4,3,0,12,535,0,False,none,HDV
595,9,17,16,0,12,535,0,False,none,HDV
595,1,5,4,0,8,555,0,False,none,HDV
595,5,6,8,4,5,570,0,False,none,AV
595,6,5,4,0,5,570,0,False,none,HDV
595,16,12,3,0,5,570,0,False,none,HDV
595,17,18,7,4,4,575,0,False,none,AV
595,8,6,5,4,3,580,0,False,none,AV
595,20,5,6,4,1,590,0,False,none,AV
600,7,15,10,4,34,430,0,False,none,AV
600,0,11,12,0,29,455,0,False,none,HDV
600,12,12,13,0,29,455,0,False,red,HDV
600,18,22,15,0,15,525,0,False,none,HDV
600,10,4,3,0,13,535,0,False,none,HDV
600,9,17,16,0,13,535,0,False,none,HDV
600,1,5,4,0,9,555,0,False,none,HDV
600,5,6,8,4,6,570,0,False,none,AV
600,6,5,4,0,6,570,0,False,none,HDV
600,16,12,3,0,6,570,0,False,none,HDV
600,17,18,7,4,5,575,0,False,none,AV
600,8,6,5,4,4,580,0,False,none,AV
600,20,5,6,4,2,590,0,False,none,AV
605,7,15,10,4,35,430,0,False,none,AV
605,0,11,12,0,30,455,0,False,none,HDV
605,12,13,24,0,0,605,0,False,none,HDV
605,12,13,24,0,0,605,0,False,none,HDV
605,18,22,15,0,16,525,0,False,none,HDV
605,10,4,3,0,14,535,0,False,none,HDV
605,9,17,16,0,14,535,0,False,none,HDV
605,1,5,4,0,10,555,0,False,none,HDV
605,5,6,8,4,7,570,0,False,none,AV
605,6,5,4,0,7,570,0,False,none,HDV
605,16,12,3,0,7,570,0,False,none,HDV
605,17,18,7,4,6,575,0,False,none,AV
605,8,6,5,4,5,580,0,False,none,AV
605,20,5,6,4,3,590,0,False,none,AV
610,7,15,10,4,36,430,0,False,none,AV
610,0,11,12,0,31,455,0,False,none,HDV
610,18,22,15,0,17,525,0,False,none,HDV
610,10,4,3,0,15,535,0,False,none,HDV
610,9,17,16,0,15,535,0,False,none,HDV
610,1,5,4,0,11,555,0,False,none,HDV
610,5,6,8,4,8,570,0,False,none,AV
610,6,5,4,0,8,570,0,False,none,HDV
610,16,12,3,0,8,570,0,False,none,HDV
610,17,18,7,4,7,575,0,False,none,AV
610,8,6,5,4,6,580,0,False,none,AV
610,20,5,6,4,4,590,0,False,none,AV
610,12,13,24,0,1,605,0,False,none,HDV
615,7,15,10,4,37,430,0,False,none,AV
615,0,11,12,0,32,455,0,False,none,HDV
615,18,22,15,0,18,525,0,False,none,HDV
615,10,4,3,0,16,535,0,False,none,HDV
615,9,17,16,0,16,535,0,False,none,HDV
615,1,5,4,0,12,555,0,False,none,HDV
615,5,6,8,4,9,570,0,False,none,AV
615,6,5,4,0,9,570,0,False,none,HDV
615,16,12,3,0,9,570,0,False,none,HDV
615,17,18,7,4,8,575,0,False,none,AV
615,8,6,5,4,7,580,0,False,none,AV
615,20,5,6,4,5,590,0,False,none,AV
615,12,13,24,0,2,605,0,False,none,HDV
620,7,15,10,4,38,430,0,False,none,AV
620,0,11,12,0,33,455,0,False,none,HDV
620,18,22,15,0,19,525,0,False,none,HDV
620,10,4,3,0,17,535,0,False,none,HDV
620,9,17,16,0,17,535,0,False,none,HDV
620,1,5,4,0,13,555,0,False,none,HDV
620,5,6,8,4,10,570,0,False,none,AV
620,6,5,4,0,10,570,0,False,none,HDV
620,16,12,3,0,10,570,0,False,none,HDV
620,17,18,7,4,9,575,0,False,none,AV
620,8,6,5,4,8,580,0,False,none,AV
620,20,5,6,4,6,590,0,False,none,AV
620,12,13,24,0,3,605,0,False,none,HDV
625,7,15,10,4,39,430,0,False,none,AV
625,0,11,12,0,34,455,0,False,none,HDV
625,18,22,15,0,20,525,0,False,none,HDV
625,10,4,3,0,18,535,0,False,none,HDV
625,9,17,16,0,18,535,0,False,none,HDV
625,1,5,4,0,14,555,0,False,none,HDV
625,5,6,8,4,11,570,0,False,none,AV
625,6,5,4,0,11,570,0,False,none,HDV
625,16,12,3,0,11,570,0,False,none,HDV
625,17,18,7,4,10,575,0,False,none,AV
625,8,6,5,4,9,580,0,False,none,AV
625,20,5,6,4,7,590,0,False,none,AV
625,12,13,24,0,4,605,0,False,none,HDV
630,7,15,10,4,40,430,0,False,none,AV
630,0,11,12,0,35,455,0,False,none,HDV
630,18,22,15,0,21,525,0,False,none,HDV
630,10,4,3,0,19,535,0,False,none,HDV
630,9,17,16,0,19,535,0,False,red,HDV
630,1,5,4,0,15,555,0,False,none,HDV
630,5,6,8,4,12,570,0,False,none,AV
630,6,5,4,0,12,570,0,False,none,HDV
630,16,12,3,0,12,570,0,False,none,HDV
630,17,18,7,4,11,575,0,False,none,AV
630,8,6,5,4,10,580,0,False,none,AV
630,20,5,6,4,8,590,0,False,none,AV
630,12,13,24,0,5,605,0,False,none,HDV
635,7,15,10,4,41,430,0,False,none,AV
635,0,11,12,0,36,455,0,False,none,HDV
635,18,22,15,0,22,525,0,False,none,HDV
635,10,4,3,0,20,535,0,False,none,HDV
635,1,5,4,0,16,555,0,False,none,HDV
635,5,6,8,4,13,570,0,False,none,AV
635,6,5,4,0,13,570,0,False,none,HDV
635,16,12,3,0,13,570,0,False,none,HDV
635,17,18,7,4,12,575,0,False,none,AV
635,8,6,5,4,11,580,0,False,none,AV
635,20,5,6,4,9,590,0,False,none,AV
635,12,13,24,0,6,605,0,False,none,HDV
640,7,15,10,4,42,430,0,False,none,AV
640,0,11,12,0,37,455,0,False,none,HDV
640,18,22,15,0,23,525,0,False,none,HDV
640,10,4,3,0,21,535,0,False,none,HDV
640,1,5,4,0,17,555,0,False,none,HDV
640,5,6,8,4,14,570,0,False,none,AV
640,6,5,4,0,14,570,0,False,none,HDV
640,16,12,3,0,14,570,0,False,none,HDV
640,17,18,7,4,13,575,0,False,none,AV
640,8,6,5,4,12,580,0,False,none,AV
640,20,5,6,4,10,590,0,False,none,AV
640,12,13,24,0,7,605,0,False,none,HDV
645,7,15,10,4,43,430,0,False,none,AV
645,0,11,12,0,38,455,0,False,none,HDV
645,18,22,15,0,24,525,0,False,none,HDV
645,10,4,3,0,22,535,0,False,none,HDV
645,1,5,4,0,18,555,0,False,none,HDV
645,5,6,8,4,15,570,0,False,none,AV
645,6,5,4,0,15,570,0,False,none,HDV
645,16,12,3,0,15,570,0,False,none,HDV
645,17,18,7,4,14,575,0,False,none,AV
645,8,6,5,4,13,580,0,False,none,AV
645,20,5,6,4,11,590,0,False,none,AV
645,12,13,24,0,8,605,0,False,none,HDV
650,7,15,10,4,44,430,0,False,none,AV
650,0,11,12,0,39,455,0,False,none,HDV
650,18,22,15,0,25,525,0,False,none,HDV
650,10,4,3,0,23,535,0,False,none,HDV
650,1,5,4,0,19,555,0,False,green,HDV
650,5,6,8,4,16,570,0,False,none,AV
650,6,5,4,0,16,570,0,False,none,HDV
650,16,12,3,0,16,570,0,False,none,HDV
650,17,18,7,4,15,575,0,False,none,AV
650,8,6,5,4,14,580,0,False,none,AV
650,20,5,6,4,12,590,0,False,none,AV
650,12,13,24,0,9,605,0,False,none,HDV
655,7,15,10,4,45,430,0,False,none,AV
655,0,11,12,0,40,455,0,False,none,HDV
655,18,22,15,0,26,525,0,False,none,HDV
655,10,4,3,0,24,535,0,False,none,HDV
655,5,6,8,4,17,570,0,False,none,AV
655,6,5,4,0,17,570,0,False,none,HDV
655,16,12,3,0,17,570,0,False,none,HDV
655,17,18,7,4,16,575,0,False,none,AV
655,8,6,5,4,15,580,0,False,none,AV
655,20,5,6,4,13,590,0,False,none,AV
655,12,13,24,0,10,605,0,False,none,HDV
660,7,15,10,4,46,430,0,False,none,AV
660,0,11,12,0,41,455,0,False,none,HDV
660,18,22,15,0,27,525,0,False,none,HDV
660,10,4,3,0,25,535,0,False,none,HDV
660,5,6,8,4,18,570,0,False,none,AV
660,6,5,4,0,18,570,0,False,none,HDV
660,16,12,3,0,18,570,0,False,none,HDV
660,17,18,7,4,17,575,0,False,none,AV
660,8,6,5,4,16,580,0,False,none,AV
660,20,5,6,4,14,590,0,False,none,AV
660,12,13,24,0,11,605,0,False,none,HDV
665,7,15,10,4,47,430,0,False,none,AV
665,0,11,12,0,42,455,0,False,none,HDV
665,18,22,15,0,28,525,0,False,none,HDV
665,10,4,3,0,26,535,0,False,none,HDV
665,5,6,8,4,19,570,0,False,red,AV
665,6,5,4,0,19,570,0,False,green,HDV
665,16,12,3,0,19,570,0,False,none,HDV
665,17,18,7,4,18,575,0,False,none,AV
665,8,6,5,4,17,580,0,False,none,AV
665,20,5,6,4,15,590,0,False,none,AV
665,12,13,24,0,12,605,0,False,none,HDV
670,7,15,10,4,48,430,0,False,none,AV
670,0,11,12,0,43,455,0,False,none,HDV
670,18,22,15,0,29,525,0,False,green,HDV
670,10,4,3,0,27,535,0,False,none,HDV
670,5,8,7,4,0,670,0,False,none,AV
670,5,8,7,4,0,670,0,False,none,AV
670,16,12,3,0,20,570,0,False,none,HDV
670,17,18,7,4,19,575,0,False,red,AV
670,8,6,5,4,18,580,0,False,none,AV
670,20,5,6,4,16,590,0,False,none,AV
670,12,13,24,0,13,605,0,False,none,HDV
675,7,15,10,4,49,430,0,False,none,AV
675,0,11,12,0,44,455,0,False,none,HDV
675,18,15,19,0,0,675,0,False,none,HDV
675,18,15,19,0,0,675,0,False,none,HDV
675,10,4,3,0,28,535,0,False,none,HDV
675,16,12,3,0,21,570,0,False,none,HDV
675,17,7,8,4,0,675,0,False,none,AV
675,17,7,8,4,0,675,0,False,none,AV
675,8,6,5,4,19,580,0,False,none,AV
675,20,5,6,4,17,590,0,False,none,AV
675,12,13,24,0,14,605,0,False,none,HDV
675,5,8,7,4,1,670,0,False,none,AV
680,7,15,10,4,50,430,0,False,none,AV
680,0,11,12,0,45,455,0,False,none,HDV
680,10,4,3,0,29,535,0,False,none,HDV
680,16,12,3,0,22,570,0,False,none,HDV
680,8,6,5,4,20,580,0,False,none,AV
680,20,5,6,4,18,590,0,False,none,AV
680,12,13,24,0,15,605,0,False,none,HDV
680,5,8,7,4,2,670,0,False,none,AV
680,17,7,8,4,1,675,0,False,none,AV
680,18,15,19,0,1,675,0,False,none,HDV
685,7,15,10,4,51,430,0,False,none,AV
